0,114.355680942535,30.5272412676044
1,114.356281757355,30.5275554844882
2,114.355058670044,30.5275924511136
3,114.355058670044,30.5282301231881
4,114.356330037117,30.528243985578
5,114.356330037117,30.5280545327445
6,114.355697035789,30.528243985578
7,114.355707764626,30.5286044070217
8,114.356340765953,30.5286321316928
9,114.355031847954,30.5286228901367
10,114.354076981544,30.5276109344211
11,114.354050159454,30.5290341385341
12,114.352977275848,30.529071104597
13,114.352977275848,30.5285997862425
14,114.354071617126,30.5283040559115
15,114.352322816849,30.5290988291349
16,114.352322816849,30.5300969072296
17,114.355037212372,30.5300507001368
18,114.355047941208,30.5308916657867
19,114.356303215027,30.5308916657867
20,114.356335401535,30.5300507001368
21,114.356335401535,30.5290526215673
22,114.355058670044,30.5290433800512
23,114.353309869766,30.5309101484665
24,114.354135990143,30.5309563551506
25,114.354125261307,30.5304388390336
26,114.35329914093,30.5304111148782
27,114.355047941208,30.5321854448795
28,114.354114532471,30.5321854448795
29,114.356281757355,30.5321669624423
30,114.352955818176,30.5319544141623
31,114.353041648865,30.5309748378181
32,114.353106021881,30.5301061486456
33,114.352408647537,30.5318897254631
34,114.352751970291,30.5318897254631
35,114.352419376373,30.5326290223162
36,114.352419376373,30.5326290223162
37,114.354146718979,30.5313537317264
38,114.356775283813,30.532199306705
39,114.356759190559,30.5330263920499
40,114.355793595314,30.5333821751997
41,114.354522228241,30.5336732695349
42,114.354731440544,30.5332851435608
43,114.354736804962,30.532670607597
44,114.354720711708,30.5322270303502
45,114.351936578751,30.5335069300216
46,114.352108240128,30.5346250957158
47,114.353041648865,30.5352627216299
48,114.353470802307,30.5361775688911
49,114.354296922684,30.5370092407421
50,114.354672431946,30.5379979968988
51,114.3550157547,30.5387649690411
52,114.355219602585,30.5390791486518
53,114.356936216354,30.5399015551733
54,114.356421232224,30.5376745730955
55,114.356013536453,30.5361590872135
56,114.355498552322,30.5348653610444
57,114.357751607895,30.5394395298949
58,114.358395338058,30.5380534408712
59,114.358062744141,30.5367504991516
60,114.358137845993,30.5364917568718
61,114.358180761337,30.5357432485384
62,114.358524084091,30.535327408083
63,114.360637664795,30.5343293837263
64,114.36154961586,30.5340521529185
65,114.357815980911,30.5341722863657
66,114.357429742813,30.5328785337342
67,114.357354640961,30.531991379114
68,114.357204437256,30.5403173760445
69,114.359983205795,30.5414909053445
70,114.360036849976,30.5405483868703
71,114.360401630402,30.5400309218573
72,114.358792304993,30.5393194029624
73,114.361785650253,30.5401510479096
74,114.361860752106,30.5409180030485
75,114.361678361893,30.5421469667256
76,114.360412359238,30.5420083625777
77,114.35931801796,30.5418789985279
78,114.357783794403,30.5415740683001
79,114.35714006424,30.5413523002602
80,114.355766773224,30.5419251999941
81,114.35683965683,30.5422486096416
82,114.357676506042,30.5425627779821
